Player,Comp,Age,Min,Gls,Ast,dribbles_successful,key_passes,duels_won,duels_total
Riccardo Orsolini,it Serie A,27.0,1878,15,4,0,0,0,1
Stefan Ortega,eng Premier League,31.0,1100,0,0,0,0,0,1
Ángel Ortíz,es La Liga,20.0,353,0,1,0,0,0,1
Gabriel Osei Misehouy,es La Liga,19.0,257,1,0,0,0,0,1
Gabriel Osho,fr Ligue 1,25.0,1654,1,0,0,0,0,1
Yordan Osorio,it Serie A,30.0,172,0,0,0,0,0,1
Patrick Osterhage,de Bundesliga,24.0,2267,1,0,0,0,0,1
William Osula,eng Premier League,20.0,134,1,0,0,0,0,1
Jibril Othman,fr Ligue 1,20.0,5,0,0,0,0,0,1
Sebastian Otoa,it Serie A,20.0,179,0,0,0,0,0,1
David Otorbi,es La Liga,16.0,14,0,0,0,0,0,1
Dango Ouattara,eng Premier League,22.0,2005,7,4,0,0,0,1
Guimissongui Ouattara,fr Ligue 1,18.0,471,1,1,0,0,0,1
Kassoum Ouattara,fr Ligue 1,19.0,391,0,1,0,0,0,1
Remi Oudin,it Serie A,27.0,299,0,0,0,0,0,1
Assan Ouedraogo,de Bundesliga,18.0,50,0,0,0,0,0,1
Zinédine Ould Khaled,fr Ligue 1,24.0,343,0,0,0,0,0,1
Cheick Oumar Conde,it Serie A,24.0,151,0,0,0,0,0,1
Jesús Owono,es La Liga,23.0,487,0,0,0,0,0,1
Beres Owusu,fr Ligue 1,20.0,90,0,0,0,0,0,1
Elisha Owusu,fr Ligue 1,26.0,2344,1,3,0,0,0,1
Mikel Oyarzabal,es La Liga,27.0,2250,9,3,0,0,0,1
Daniel Oyegoke,it Serie A,21.0,103,0,0,0,0,0,1
Salih Özcan,de Bundesliga,26.0,353,0,0,0,0,0,1
Salih Özcan,de Bundesliga,26.0,391,0,0,0,0,0,1
Cenk Özkacar,es La Liga,23.0,757,0,0,0,0,0,1
Nico O’Reilly,eng Premier League,19.0,528,2,0,0,0,0,1
Jon Pacheco,es La Liga,23.0,854,0,0,0,0,0,1
Willian Pacho,fr Ligue 1,22.0,2132,0,1,0,0,0,1
Daniele Padelli,it Serie A,38.0,90,0,0,0,0,0,1
Alex Padilla,es La Liga,20.0,321,0,0,0,0,0,1
Simone Pafundi,it Serie A,18.0,116,0,0,0,0,0,1
Exequiel Palacios,de Bundesliga,25.0,1155,1,6,0,0,0,1
Tomás Palacios,it Serie A,21.0,446,0,0,0,0,0,1
Tomás Palacios,it Serie A,21.0,11,0,0,0,0,0,1
Isaac Palazón Camacho,es La Liga,29.0,2162,4,4,0,0,0,1
Alberto Paleari,it Serie A,31.0,90,0,0,0,0,0,1
Marco Palestra,it Serie A,19.0,222,0,0,0,0,0,1
João Palhinha,de Bundesliga,29.0,673,0,0,0,0,0,1
Nicolas Pallois,fr Ligue 1,36.0,2017,0,2,0,0,0,1
Matteo Palma,it Serie A,16.0,5,0,0,0,0,0,1
Alex Palmer,eng Premier League,27.0,1170,0,0,0,0,0,1
Cole Palmer,eng Premier League,22.0,3191,15,8,0,0,0,1
Emerson Palmieri,eng Premier League,29.0,2113,2,1,0,0,0,1
Mats Pannewig,de Bundesliga,19.0,267,0,0,0,0,0,1
Lucas Paquetá,eng Premier League,26.0,2380,4,0,0,0,0,1
Aitor Paredes,es La Liga,24.0,1812,3,0,0,0,0,1
Kevin Paredes,de Bundesliga,21.0,123,0,1,0,0,0,1
Leandro Paredes,it Serie A,30.0,1373,3,1,0,0,0,1
Daniel Parejo,es La Liga,35.0,2273,3,3,0,0,0,1
Iago Parente,es La Liga,18.0,71,0,0,0,0,0,1
Fabiano Parisi,it Serie A,23.0,1049,2,0,0,0,0,1
Thomas Partey,eng Premier League,31.0,2797,4,2,0,0,0,1
Mario Pašalić,it Serie A,29.0,1967,3,4,0,0,0,1
Álvaro Pascual,es La Liga,22.0,408,1,0,0,0,0,1
Felix Passlack,de Bundesliga,26.0,2334,1,6,0,0,0,1
Patric,it Serie A,31.0,607,1,0,0,0,0,1
Rui Patrício,it Serie A,36.0,270,0,0,0,0,0,1
Nathan Patterson,eng Premier League,22.0,347,0,1,0,0,0,1
Benjamin Pavard,it Serie A,28.0,1584,0,1,0,0,0,1
Aleksandar Pavlovic,de Bundesliga,20.0,1451,1,0,0,0,0,1
Strahinja Pavlović,it Serie A,23.0,1864,2,1,0,0,0,1
Leonardo Pavoletti,it Serie A,35.0,445,2,0,0,0,0,1
Martín Payero,it Serie A,25.0,1381,1,1,0,0,0,1
Nicolas Pays,fr Ligue 1,20.0,447,0,0,0,0,0,1
Nicolás Paz,it Serie A,19.0,2687,6,8,0,0,0,1
Mads Pedersen,de Bundesliga,27.0,235,0,0,0,0,0,1
Marcus Pedersen,it Serie A,24.0,1362,0,0,0,0,0,1
Alfonso Pedraza,es La Liga,28.0,460,0,2,0,0,0,1
Pedri,es La Liga,21.0,2879,4,5,0,0,0,1
Pedro,it Serie A,37.0,1102,10,1,0,0,0,1
Kévin Pedro,fr Ligue 1,18.0,10,0,0,0,0,0,1
Adrià Pedrosa,es La Liga,26.0,2298,1,1,0,0,0,1
Jordan Pefok,fr Ligue 1,28.0,380,1,0,0,0,0,1
Jordan Pefok,de Bundesliga,28.0,908,0,1,0,0,0,1
Pejiño,es La Liga,28.0,16,0,0,0,0,0,1
Pietro Pellegri,it Serie A,23.0,414,3,0,0,0,0,1
Lorenzo Pellegrini,it Serie A,28.0,1626,2,1,0,0,0,1
Luca Pellegrini,it Serie A,25.0,1067,0,4,0,0,0,1
Mateo Pellegrino,it Serie A,23.0,737,3,1,0,0,0,1
Théo Pellenard,fr Ligue 1,30.0,45,0,0,0,0,0,1
Andy Pelmard,it Serie A,24.0,129,0,0,0,0,0,1
Andy Pelmard,es La Liga,24.0,205,0,0,0,0,0,1
Timothee Pembele,fr Ligue 1,21.0,1113,1,0,0,0,0,1
Faris Pemi Moumbagna,fr Ligue 1,24.0,8,0,0,0,0,0,1
Iñaki Peña,es La Liga,25.0,1396,0,0,0,0,0,1
Rubén Peña,es La Liga,33.0,775,0,0,0,0,0,1
Nicolas Pépé,es La Liga,29.0,1500,3,6,0,0,0,1
Peque,es La Liga,21.0,1134,1,1,0,0,0,1
Sergiu Perciun,it Serie A,18.0,152,0,0,0,0,0,1
Óscar Perea,fr Ligue 1,18.0,14,0,0,0,0,0,1
Andreas Pereira,eng Premier League,28.0,2013,2,4,0,0,0,1
Mathias Pereira Lage,fr Ligue 1,27.0,1571,2,7,0,0,0,1
Pedro Pereira,it Serie A,26.0,2665,1,3,0,0,0,1
Ricardo Pereira,eng Premier League,30.0,388,0,0,0,0,0,1
Gastón Pereiro,it Serie A,29.0,31,0,0,0,0,0,1
Daniel Peretz,de Bundesliga,24.0,270,0,0,0,0,0,1
Ayoze Pérez,es La Liga,31.0,1970,19,2,0,0,0,1
Carles Pérez,es La Liga,26.0,1431,3,0,0,0,0,1
Francisco Perez,es La Liga,21.0,570,0,0,0,0,0,1
Kike Pérez,it Serie A,27.0,1114,1,0,0,0,0,1
Kike Pérez,es La Liga,27.0,1191,2,0,0,0,0,1
Luis Pérez,es La Liga,29.0,2558,0,0,0,0,0,1
Nehuén Pérez,it Serie A,24.0,180,0,0,0,0,0,1
Simone Perilli,it Serie A,29.0,180,0,0,0,0,0,1
Mattia Perin,it Serie A,31.0,450,0,0,0,0,0,1
Romain Perraud,es La Liga,26.0,2002,2,2,0,0,0,1
Lucas Perri,fr Ligue 1,26.0,2970,0,0,0,0,0,1
Gaëtan Perrin,fr Ligue 1,28.0,2691,10,11,0,0,0,1
Máximo Perrone,it Serie A,21.0,1857,0,3,0,0,0,1
Noah Pesch,de Bundesliga,19.0,6,0,0,0,0,0,1
Matteo Pessina,it Serie A,27.0,854,0,0,0,0,0,1
Andrea Petagna,it Serie A,29.0,335,0,0,0,0,0,1
Prosper Peter,fr Ligue 1,16.0,27,0,0,0,0,0,1
Léo Pétrot,fr Ligue 1,27.0,2634,0,3,0,0,0,1
Đorđe Petrović,fr Ligue 1,24.0,2790,0,0,0,0,0,1
Giuseppe Pezzella,it Serie A,26.0,2878,0,3,0,0,0,1
Valentín Pezzolesi,es La Liga,17.0,6,0,0,0,0,0,1
Luca Philipp,de Bundesliga,23.0,540,0,0,0,0,0,1
Maximilian Philipp,de Bundesliga,30.0,17,0,0,0,0,0,1
Kalvin Phillips,eng Premier League,28.0,1237,0,0,0,0,0,1
Jaden Philogene Bidace,eng Premier League,22.0,332,0,0,0,0,0,1
Jaden Philogene Bidace,eng Premier League,22.0,474,2,0,0,0,0,1
Pica,es La Liga,22.0,499,0,0,0,0,0,1
Roberto Piccoli,it Serie A,23.0,3127,10,1,0,0,0,1
Benedikt Pichler,de Bundesliga,27.0,785,1,2,0,0,0,1
Jordan Pickford,eng Premier League,30.0,3420,0,1,0,0,0,1
Amos Pieper,de Bundesliga,26.0,1498,0,0,0,0,0,1
Marvin Pieringer,de Bundesliga,24.0,2206,7,4,0,0,0,1
Nicholas Pierini,it Serie A,25.0,83,0,0,0,0,0,1
Santiago Pierotti,it Serie A,23.0,1937,4,2,0,0,0,1
Balthazar Pierret,it Serie A,24.0,1723,0,0,0,0,0,1
Andrea Pinamonti,it Serie A,25.0,2850,10,1,0,0,0,1
Ethan Pinnock,eng Premier League,31.0,1913,2,0,0,0,0,1
Yeremi Pino,es La Liga,21.0,1934,4,7,0,0,0,1
Nicola Pintus,it Serie A,19.0,4,0,0,0,0,0,1
Niccolò Pisilli,it Serie A,19.0,1227,2,1,0,0,0,1
Damián Pizarro,it Serie A,19.0,16,0,0,0,0,0,1
Semuel Pizzignacco,it Serie A,22.0,736,0,0,0,0,0,1
Alassane Pléa,de Bundesliga,31.0,1902,11,4,0,0,0,1
Tommaso Pobega,it Serie A,25.0,1178,2,2,0,0,0,1
Daniel Podence,eng Premier League,28.0,48,0,0,0,0,0,1
Joel Pohjanpalo,it Serie A,29.0,1603,6,0,0,0,0,1
Matteo Politano,it Serie A,30.0,2804,3,4,0,0,0,1
Alfie Pond,eng Premier League,20.0,1,0,0,0,0,0,1
Marin Pongračić,it Serie A,26.0,1292,0,0,0,0,0,1
Nick Pope,eng Premier League,32.0,2520,0,0,0,0,0,1
Finn Porath,de Bundesliga,27.0,1970,2,3,0,0,0,1
Pedro Porro,eng Premier League,24.0,2610,2,6,0,0,0,1
Portu,es La Liga,32.0,779,1,2,0,0,0,1
Stefan Posch,it Serie A,27.0,714,0,0,0,0,0,1
Stefan Posch,it Serie A,27.0,387,0,0,0,0,0,1
Tom Pouilly,fr Ligue 1,21.0,273,0,0,0,0,0,1
Yussuf Poulsen,de Bundesliga,30.0,378,2,0,0,0,0,1
Beñat Prados,es La Liga,23.0,1715,1,0,0,0,0,1
Alexander Prass,de Bundesliga,23.0,1566,0,1,0,0,0,1
Matteo Prati,it Serie A,20.0,570,0,0,0,0,0,1
Abdón Prats,es La Liga,31.0,456,2,0,0,0,0,1
David Preu,de Bundesliga,19.0,121,0,0,0,0,0,1
Grischa Prömel,de Bundesliga,29.0,174,0,0,0,0,0,1
Ivan Provedel,it Serie A,30.0,2610,0,0,0,0,0,1
Ivan Prtajin,de Bundesliga,28.0,161,0,0,0,0,0,1
Javi Puado,es La Liga,26.0,2974,12,4,0,0,0,1
Tymoteusz Puchacz,de Bundesliga,25.0,396,0,1,0,0,0,1
Diego Pugno,it Serie A,18.0,7,0,0,0,0,0,1
Christian Pulisic,it Serie A,25.0,2478,11,9,0,0,0,1
Jarell Quansah,eng Premier League,21.0,495,0,0,0,0,0,1
Leopold Querfeld,de Bundesliga,20.0,1747,2,2,0,0,0,1
Dani Raba,es La Liga,28.0,1879,8,6,0,0,0,1
Adrien Rabiot,fr Ligue 1,29.0,2485,9,4,0,0,0,1
Ionuț Radu,it Serie A,27.0,1350,0,0,0,0,0,1
Hamza Rafia,it Serie A,25.0,1058,0,0,0,0,0,1
Hákon Rafn Valdimarsson,eng Premier League,22.0,145,0,0,0,0,0,1
Arnau Rafús,es La Liga,21.0,90,0,0,0,0,0,1
Antonio Raillo,es La Liga,32.0,3207,2,0,0,0,0,1
Antonio Raimondo,it Serie A,20.0,94,0,0,0,0,0,1
Ylber Ramadani,it Serie A,28.0,1807,1,1,0,0,0,1
Benito Ramírez,es La Liga,29.0,478,0,0,0,0,0,1
Sandro Ramírez,es La Liga,29.0,2034,9,3,0,0,0,1
Jacobo Ramón,es La Liga,19.0,204,1,0,0,0,0,1
Gonçalo Ramos,fr Ligue 1,23.0,1066,10,3,0,0,0,1
Aaron Ramsdale,eng Premier League,26.0,2700,0,0,0,0,0,1
Jacob Ramsey,eng Premier League,23.0,1623,1,3,0,0,0,1
Luca Ranieri,it Serie A,25.0,2981,0,3,0,0,0,1
Grant Ranos,de Bundesliga,21.0,20,0,0,0,0,0,1
Lilian Raolisoa,fr Ligue 1,24.0,1318,0,3,0,0,0,1
Raphinha,es La Liga,27.0,2839,18,9,0,0,0,1
Marcus Rashford,eng Premier League,26.0,978,4,1,0,0,0,1
Marcus Rashford,eng Premier League,26.0,444,2,2,0,0,0,1
Giacomo Raspadori,it Serie A,24.0,1103,6,1,0,0,0,1
Andrei Ratiu,es La Liga,26.0,3065,2,3,0,0,0,1
Raúl,es La Liga,23.0,750,4,0,0,0,0,1
David Raum,de Bundesliga,26.0,1783,1,5,0,0,0,1
Federico Ravaglia,it Serie A,24.0,1056,0,0,0,0,0,1
Rayan Raveloson,fr Ligue 1,27.0,724,1,0,0,0,0,1
David Raya,eng Premier League,28.0,3420,0,0,0,0,0,1
Abderrahman Rebbach,es La Liga,25.0,385,0,0,0,0,0,1
Ante Rebić,it Serie A,30.0,788,1,0,0,0,0,1
Harrison Reed,eng Premier League,29.0,108,0,0,0,0,0,1
Remy Rees-Dottin,eng Premier League,18.0,1,0,0,0,0,0,1
Sergio Reguilón,eng Premier League,27.0,196,0,0,0,0,0,1
Tijjani Reijnders,it Serie A,26.0,3128,10,4,0,0,0,1
Pepe Reina,it Serie A,41.0,1034,0,0,0,0,0,1
Vitor Reis,eng Premier League,18.0,1,0,0,0,0,0,1
Rocco Reitz,de Bundesliga,22.0,1830,2,1,0,0,0,1
Nicolai Remberg,de Bundesliga,24.0,2417,0,1,0,0,0,1
Álex Remiro,es La Liga,29.0,3240,0,0,0,0,0,1
Devyne Rensch,it Serie A,21.0,469,0,1,0,0,0,1
Daniel Requena,es La Liga,20.0,10,0,0,0,0,0,1
Guillaume Restes,fr Ligue 1,19.0,2543,0,1,0,0,0,1
Mateo Retegui,it Serie A,25.0,2383,25,8,0,0,0,1
Elvis Rexhbeçaj,de Bundesliga,26.0,1785,1,1,0,0,0,1
Gio Reyna,de Bundesliga,21.0,350,2,0,0,0,0,1
Chadi Riad,eng Premier League,21.0,90,0,0,0,0,0,1
Alexsandro Ribeiro,fr Ligue 1,24.0,2700,1,1,0,0,0,1
Samuele Ricci,it Serie A,22.0,2825,1,1,0,0,0,1
Declan Rice,eng Premier League,25.0,2825,4,7,0,0,0,1
Chris Richards,eng Premier League,24.0,1922,1,0,0,0,0,1
Amir Richardson,it Serie A,22.0,1024,1,1,0,0,0,1
Richarlison,eng Premier League,27.0,504,4,1,0,0,0,1
Diego Rico,es La Liga,31.0,2819,0,3,0,0,0,1
Fabian Rieder,de Bundesliga,22.0,867,1,3,0,0,0,1
Lasse Rieß,de Bundesliga,23.0,180,0,0,0,0,0,1
Luis Rioja,es La Liga,30.0,23,0,0,0,0,0,1
Luis Rioja,es La Liga,30.0,2831,5,3,0,0,0,1
Rodrigo Riquelme,es La Liga,24.0,516,0,1,0,0,0,1
Alberto Risco,es La Liga,18.0,69,0,0,0,0,0,1
Mihailo Ristić,es La Liga,28.0,429,0,1,0,0,0,1
Lars Ritzka,de Bundesliga,26.0,922,1,0,0,0,0,1
Gorka Rivera Alonso,es La Liga,19.0,20,0,0,0,0,0,1
Sergi Roberto,it Serie A,32.0,696,0,1,0,0,0,1
Andrew Robertson,eng Premier League,30.0,2482,0,1,0,0,0,1
Antonee Robinson,eng Premier League,26.0,3167,0,10,0,0,0,1
Jay Robinson,eng Premier League,17.0,137,0,0,0,0,0,1
Marc Roca,es La Liga,27.0,906,2,2,0,0,0,1
Rodri,eng Premier League,28.0,73,0,0,0,0,0,1
Rodri,es La Liga,24.0,118,0,0,0,0,0,1
Adrian Rodriguez,es La Liga,23.0,122,0,0,0,0,0,1
Alejandro Rodriguez,fr Ligue 1,16.0,20,0,0,0,0,0,1
Álvaro Rodríguez,es La Liga,20.0,852,2,0,0,0,0,1
Óscar Rodríguez Arnaiz,es La Liga,26.0,1330,1,4,0,0,0,1
Arturo Rodríguez,es La Liga,17.0,21,0,0,0,0,0,1
Damián Rodríguez,es La Liga,21.0,927,0,0,0,0,0,1
Dani Rodríguez,es La Liga,36.0,2162,4,7,0,0,0,1
Daniel Rodriguez,es La Liga,18.0,37,0,0,0,0,0,1
Guido Rodríguez,eng Premier League,30.0,1149,0,1,0,0,0,1
James Rodríguez,es La Liga,33.0,140,0,0,0,0,0,1
Javi Rodríguez,es La Liga,21.0,2514,3,2,0,0,0,1
Jesus Rodríguez,es La Liga,18.0,1111,2,0,0,0,0,1
Kirian Rodríguez,es La Liga,28.0,1758,0,3,0,0,0,1
Ricardo Rodríguez,es La Liga,31.0,1274,0,1,0,0,0,1
Rodrygo,es La Liga,23.0,1928,6,5,0,0,0,1
Mads Roerslev,eng Premier League,25.0,1101,0,2,0,0,0,1
Mads Roerslev,de Bundesliga,25.0,298,0,0,0,0,0,1
Morgan Rogers,eng Premier League,22.0,3114,8,10,0,0,0,1
Merlin Röhl,de Bundesliga,22.0,965,0,1,0,0,0,1
Alessio Romagnoli,it Serie A,29.0,2672,2,0,0,0,0,1
Leo Román,es La Liga,24.0,630,0,0,0,0,0,1
Carlos Romero,es La Liga,22.0,2554,2,1,0,0,0,1
Cristian Romero,eng Premier League,26.0,1416,1,0,0,0,0,1
Isaac Romero,es La Liga,24.0,2156,4,2,0,0,0,1
Luka Romero,es La Liga,19.0,199,0,0,0,0,0,1
Oriol Romeu,es La Liga,32.0,1356,0,0,0,0,0,1
Valentin Rongier,fr Ligue 1,29.0,1562,3,1,0,0,0,1
Marten de Roon,it Serie A,33.0,3058,4,4,0,0,0,1
Vitor Roque,es La Liga,19.0,1235,4,0,0,0,0,1
Pablo Rosario,fr Ligue 1,27.0,1775,3,1,0,0,0,1
Lasse Rosenboom,de Bundesliga,22.0,1734,2,2,0,0,0,1
Max Rosenfelder,de Bundesliga,21.0,1249,1,0,0,0,0,1
Valentin Rosier,es La Liga,27.0,2595,1,2,0,0,0,1
Tom Rothe,de Bundesliga,19.0,1670,3,3,0,0,0,1
Anthony Rouault,fr Ligue 1,23.0,972,0,0,0,0,0,1
Anthony Rouault,de Bundesliga,23.0,1212,1,0,0,0,0,1
Jonas Rouhi,it Serie A,20.0,210,0,0,0,0,0,1
Jérôme Roussillon,de Bundesliga,31.0,136,0,0,0,0,0,1
Nicolò Rovella,it Serie A,22.0,2718,0,3,0,0,0,1
Jon Rowe,fr Ligue 1,21.0,807,3,3,0,0,0,1
Amir Rrahmani,it Serie A,30.0,3406,1,3,0,0,0,1
Tommaso Rubino,it Serie A,17.0,8,0,0,0,0,0,1
Antonio Rüdiger,es La Liga,31.0,2291,0,0,0,0,0,1
Matteo Ruggeri,it Serie A,22.0,1751,0,3,0,0,0,1
Aitor Ruibal,es La Liga,28.0,1313,1,3,0,0,0,1
Abel Ruiz,es La Liga,24.0,1346,4,0,0,0,0,1
Ferrán Ruiz,es La Liga,21.0,18,0,0,0,0,0,1
Fabián Ruiz Peña,fr Ligue 1,28.0,1923,4,5,0,0,0,1
Gerónimo Rulli,fr Ligue 1,32.0,3060,0,0,0,0,0,1
Georginio Rutter,eng Premier League,22.0,1656,5,3,0,0,0,1
Mathew Ryan,fr Ligue 1,32.0,1260,0,0,0,0,0,1
Julian Ryerson,de Bundesliga,26.0,2259,2,3,0,0,0,1
Frederik Rønnow,de Bundesliga,31.0,2520,0,0,0,0,0,1
José Sá,eng Premier League,31.0,2609,0,0,0,0,0,1
Elias Saad,de Bundesliga,24.0,900,3,2,0,0,0,1
Youssouf Sabaly,es La Liga,31.0,1581,0,1,0,0,0,1
Emmanuel Sabbi,fr Ligue 1,26.0,653,0,0,0,0,0,1
Stefano Sabelli,it Serie A,31.0,2058,0,2,0,0,0,1
Marcel Sabitzer,de Bundesliga,30.0,1616,1,0,0,0,0,1
Falaye Sacko,fr Ligue 1,29.0,1233,0,1,0,0,0,1
Umar Sadiq,es La Liga,27.0,825,5,0,0,0,0,1
Umar Sadiq,es La Liga,27.0,227,0,0,0,0,0,1
Alexis Saelemaekers,it Serie A,25.0,1389,7,3,0,0,0,1
Alexis Saelemaekers,it Serie A,25.0,90,0,0,0,0,0,1
Jorge Sáenz,es La Liga,27.0,1690,1,0,0,0,0,1
Matvei Safonov,fr Ligue 1,25.0,879,0,0,0,0,0,1
Modibo Sagnan,fr Ligue 1,25.0,2141,2,0,0,0,0,1
Richie Sagrado,it Serie A,20.0,140,0,0,0,0,0,1
Osame Sahraoui,fr Ligue 1,23.0,1293,3,3,0,0,0,1
Wesley Saïd,fr Ligue 1,29.0,905,3,0,0,0,0,1
Théo Sainte-Luce,fr Ligue 1,25.0,1018,1,0,0,0,0,1
Bukayo Saka,eng Premier League,22.0,1729,6,10,0,0,0,1
Faik Sakar,de Bundesliga,16.0,1,0,0,0,0,0,1
Marco Sala,it Serie A,25.0,261,0,0,0,0,0,1
Marco Sala,it Serie A,25.0,72,0,0,0,0,0,1
Ibrahim Salah,fr Ligue 1,22.0,358,1,1,0,0,0,1
Mohamed Salah,eng Premier League,32.0,3371,29,18,0,0,0,1
Anass Salah-Eddine,it Serie A,22.0,152,0,1,0,0,0,1
Amine Salama,fr Ligue 1,24.0,373,0,0,0,0,0,1
Jan Salas,es La Liga,18.0,43,0,0,0,0,0,1
Kike Salas,es La Liga,22.0,2238,3,2,0,0,0,1
Manolis Saliakas,de Bundesliga,27.0,2314,2,1,0,0,0,1
William Saliba,eng Premier League,23.0,3039,2,0,0,0,0,1
Mohammed Salisu,fr Ligue 1,25.0,1023,1,0,0,0,0,1
Roland Sallai,de Bundesliga,27.0,46,0,0,0,0,0,1
Yoann Salmier,fr Ligue 1,31.0,797,0,0,0,0,0,1
Lazar Samardzic,it Serie A,22.0,1169,2,1,0,0,0,1
Diadie Samassékou,de Bundesliga,28.0,290,0,0,0,0,0,1
Mama Samba Baldé,fr Ligue 1,28.0,33,0,0,0,0,0,1
Mama Samba Baldé,fr Ligue 1,28.0,1149,2,3,0,0,0,1
Brice Samba,fr Ligue 1,30.0,1529,0,0,0,0,0,1
Brice Samba,fr Ligue 1,30.0,1350,0,0,0,0,0,1
Albert Sambi Lokonga,es La Liga,24.0,1471,0,2,0,0,0,1
Junior Sambia,it Serie A,27.0,387,0,0,0,0,0,1
Chuky san jose,es La Liga,20.0,728,2,0,0,0,0,1
Antonio Sanabria,it Serie A,28.0,1318,2,1,0,0,0,1
Oihan Sancet,es La Liga,24.0,1620,15,1,0,0,0,1
Alexis Sánchez,it Serie A,35.0,437,0,0,0,0,0,1
Antonio Sánchez,es La Liga,27.0,1395,0,0,0,0,0,1
Iván Sánchez,es La Liga,31.0,1404,2,1,0,0,0,1
Javi Sánchez,es La Liga,27.0,2026,2,0,0,0,0,1
Juanlu Sánchez,es La Liga,20.0,1722,4,4,0,0,0,1
Manu Sánchez,es La Liga,23.0,2634,1,0,0,0,0,1
Robert Sánchez,eng Premier League,26.0,2880,0,0,0,0,0,1
Jadon Sancho,eng Premier League,24.0,1764,3,4,0,0,0,1
Philipp Sander,de Bundesliga,26.0,1400,1,0,0,0,0,1
James Sands,de Bundesliga,24.0,453,0,0,0,0,0,1
Leroy Sané,de Bundesliga,28.0,1637,11,5,0,0,0,1
Arouna Sangante,fr Ligue 1,22.0,1244,3,0,0,0,0,1
Ibrahim Sangaré,eng Premier League,26.0,590,0,1,0,0,0,1
Nhoa Sangui,fr Ligue 1,18.0,1158,0,2,0,0,0,1
Maroan Sannadi,es La Liga,23.0,754,1,1,0,0,0,1
Kaishu Sano,de Bundesliga,23.0,3043,0,0,0,0,0,1
Morgan Sanson,fr Ligue 1,29.0,235,3,0,0,0,0,1
Nicola Sansone,it Serie A,32.0,65,0,0,0,0,0,1
Baptiste Santamaria,fr Ligue 1,29.0,927,0,0,0,0,0,1
Baptiste Santamaria,fr Ligue 1,29.0,482,0,1,0,0,0,1
Jesús Santiago,es La Liga,20.0,372,0,0,0,0,0,1
Andrey Santos,fr Ligue 1,20.0,2855,10,3,0,0,0,1
Kauã Santos,de Bundesliga,21.0,765,0,0,0,0,0,1
Tiago Santos,fr Ligue 1,22.0,404,0,0,0,0,0,1
Pablo Sarabia,eng Premier League,32.0,814,3,2,0,0,0,1
Jeremy Sarmiento,eng Premier League,22.0,9,0,0,0,0,0,1
Amin Sarr,it Serie A,23.0,1907,4,1,0,0,0,1
Ismaila Sarr,eng Premier League,26.0,2711,8,6,0,0,0,1
Malang Sarr,fr Ligue 1,25.0,1385,0,0,0,0,0,1
Mamadou Sarr,fr Ligue 1,18.0,2365,0,1,0,0,0,1
Martin Satriano,fr Ligue 1,23.0,88,0,0,0,0,0,1
Razvan Sava,it Serie A,22.0,1080,0,0,0,0,0,1
Téji Savanier,fr Ligue 1,32.0,2363,2,5,0,0,0,1
Sávio,eng Premier League,20.0,1766,1,8,0,0,0,1
Nicolò Savona,it Serie A,21.0,1724,2,1,0,0,0,1
Saba Sazonov,it Serie A,22.0,3,0,0,0,0,0,1
Joe Scally,de Bundesliga,21.0,2578,0,0,0,0,0,1
Giorgio Scalvini,it Serie A,20.0,272,0,0,0,0,0,1
Gianluca Scamacca,it Serie A,25.0,6,0,0,0,0,0,1
Oliver Scarles,eng Premier League,18.0,665,0,0,0,0,0,1
Dane Scarlett,eng Premier League,20.0,34,0,1,0,0,0,1
Kevin Schade,eng Premier League,22.0,2293,11,2,0,0,0,1
András Schäfer,de Bundesliga,25.0,1534,1,1,0,0,0,1
Fabian Schär,eng Premier League,32.0,2934,4,0,0,0,0,1
Patrik Schick,de Bundesliga,28.0,1684,21,0,0,0,0,1
Stefan Schimmer,de Bundesliga,30.0,247,0,0,0,0,0,1
Joël Schingtienne,it Serie A,21.0,1122,0,0,0,0,0,1
Xaver Schlager,de Bundesliga,26.0,181,0,0,0,0,0,1
Keven Schlotterbeck,de Bundesliga,27.0,1297,3,1,0,0,0,1
Nico Schlotterbeck,de Bundesliga,24.0,1982,0,4,0,0,0,1
Jeffrey Schlupp,eng Premier League,31.0,103,0,0,0,0,0,1
Romano Schmid,de Bundesliga,24.0,2834,5,4,0,0,0,1
Niklas Schmidt,fr Ligue 1,26.0,205,0,1,0,0,0,1
Jan Schöppner,de Bundesliga,25.0,2681,4,3,0,0,0,1
Marvin Schulz,de Bundesliga,29.0,306,0,0,0,0,0,1
Alexander Schwolow,de Bundesliga,32.0,540,0,0,0,0,0,1
Léo Scienza,de Bundesliga,25.0,1153,3,3,0,0,0,1
Alex Scott,eng Premier League,20.0,755,0,0,0,0,0,1
Simone Scuffet,it Serie A,28.0,1170,0,0,0,0,0,1
Simone Scuffet,it Serie A,28.0,90,0,0,0,0,0,1
Jérémy Sebas,fr Ligue 1,21.0,190,0,0,0,0,0,1
Aleksandar Sedlar,es La Liga,32.0,594,0,0,0,0,0,1
Jacopo Seghetti,it Serie A,19.0,90,0,0,0,0,0,1
Alidu Seidu,fr Ligue 1,24.0,803,0,0,0,0,0,1
Nicolas Seiwald,de Bundesliga,23.0,2084,0,0,0,0,0,1
Hiroki Sekine,fr Ligue 1,21.0,887,0,0,0,0,0,1
Matz Sels,eng Premier League,32.0,3420,0,0,0,0,0,1
